occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no
1171646,occ,,,11899,Saurolophus osborni,species,53386,,Saurolophus osborni,species,53386,Early Maastrichtian,,70.6,66,12319
1171647,occ,,,51966,Saurolophus sp.,genus,38768,,Saurolophus,genus,38768,Early Maastrichtian,,70.6,66,12319
1174978,occ,,,137600,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Campanian,,83.6,72.1,48407
1179352,occ,,,151952,n. gen. Yunganglong n. sp. datongensis,species,280676,,Yunganglong datongensis,species,280676,Cenomanian,Santonian,100.5,83.6,48567
1180435,occ,,,106277,Hadrosaurus ? sp.,genus,38762,,Hadrosaurus,genus,38762,Campanian,,83.6,72.1,35425
1182424,occ,34417,,128461,Triceratops prorsus,species,63770,,Triceratops prorsus,species,63770,Lancian,,70.6,66,49054
1182425,occ,34416,,152399,Triceratops prorsus,species,63770,,Triceratops prorsus,species,63770,Maastrichtian,,72.1,66,49054
1182426,occ,,,152400,Triceratops cf. prorsus,species,63770,,Triceratops prorsus,species,63770,Maastrichtian,,72.1,66,49054
1182427,occ,,,152401,Triceratops cf. prorsus,species,63770,,Triceratops prorsus,species,63770,Maastrichtian,,72.1,66,49054
1182428,occ,29342,,152402,Torosaurus sp.,genus,38861,,Torosaurus,genus,38861,Maastrichtian,,72.1,66,49054
1182429,occ,,,152403,Edmontosaurus ? sp.,genus,38761,,Edmontosaurus,genus,38761,Middle Campanian,Late Campanian,83.5,70.6,49055
1182432,occ,,,152403,Arrhinoceratops sp.,genus,38853,,Arrhinoceratops,genus,38853,Middle Campanian,Late Campanian,83.5,70.6,49055
1183821,occ,31190,,152639,Iguanodon bernissartensis,species,58905,,Iguanodon bernissartensis,species,58905,Early Aptian,,125.45,122.46,49177
1185312,occ,,,136754,n. gen. Europelta n. sp. carbonensis,species,284796,,Europelta carbonensis,species,284796,Early Albian,,112.03,109,49284
1187532,occ,,,153339,Nodosauridae indet.,family,38817,,Nodosauridae,family,38817,Early Albian,,112.03,109,49379
1187877,occ,32345,F,153394,Spheroolithus spheroides,species,285506,,Spheroolithus spheroides,species,100397,Late Cretaceous,,100.5,66,49413
1187878,occ,,F,153394,Spheroolithus megadermus,species,68507,,Spheroolithus megadermus,species,68506,Late Cretaceous,,100.5,66,49413
1187920,occ,,F,153395,Spheroolithus megadermus,species,68507,,Spheroolithus megadermus,species,68506,Late Cretaceous,,100.5,66,49413
1187921,occ,,F,153395,Spheroolithus spheroides,species,285506,,Spheroolithus spheroides,species,100397,Late Cretaceous,,100.5,66,49413
1187922,occ,,F,153396,Spheroolithus spheroides,species,285506,,Spheroolithus spheroides,species,100397,Late Cretaceous,,100.5,66,49413
1187923,occ,,F,153396,Spheroolithus megadermus,species,68507,,Spheroolithus megadermus,species,68506,Late Cretaceous,,100.5,66,49413
1187982,occ,,IF,153397,cf. Deltapodus sp.,genus,81829,,Deltapodus,genus,81829,Late Tithonian,Valanginian,150.8,132.9,49417
1187984,occ,,,153397,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Late Tithonian,Valanginian,150.8,132.9,49417
1188023,occ,,,89990,Nodosauridae indet.,family,38817,,Nodosauridae,family,38817,Late Campanian,,83.5,70.6,49429
1188024,occ,,,89990,Rhabdodon sp.,genus,38753,,Rhabdodon,genus,38753,Late Campanian,,83.5,70.6,49429
1189696,occ,,,57894,Stegosaurus sp.,genus,38814,,Stegosaurus,genus,38814,Kimmeridgian,Tithonian,157.3,145,49550
1189704,occ,,,153475,Zalmoxes cf. shqiperorum,species,66744,,Zalmoxes shqiperorum,species,66744,Late Campanian,Early Maastrichtian,83.5,66,49557
1189855,occ,,,153482,Zalmoxes robustus ?,species,66743,,Zalmoxes robustus,species,66741,Late Campanian,,83.5,70.6,49557
1189857,occ,,,115004,Zalmoxes sp.,genus,66740,,Zalmoxes,genus,66740,Early Maastrichtian,,70.6,66,49557
1189877,occ,,,93729,Zalmoxes sp.,genus,66740,,Zalmoxes,genus,66740,Maastrichtian,,72.1,66,49557
1190470,occ,,,48722,Hungarosaurus sp.,genus,66855,,Hungarosaurus,genus,66855,Santonian,,86.3,83.6,49732
1191067,occ,31409,,68466,Ornithopoda ? indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Berriasian,,145,139.8,28739
1191069,occ,,,153888,Rhabdodon sp.,genus,38753,,Rhabdodon,genus,38753,Maastrichtian,,72.1,66,49868
1191070,occ,,,153889,Rhabdodon sp.,genus,38753,,Rhabdodon,genus,38753,Maastrichtian,,72.1,66,49868
1193144,occ,,IF,154185,Caririchnium sp.,genus,68031,,Caririchnium,genus,68031,Albian,,113,100.5,50009
1193147,occ,,IF,154186,Caririchnium sp.,genus,68031,,Caririchnium,genus,68031,Albian,,113,100.5,50009
1193149,occ,,,154186,Ankylosauria ? indet.,unranked clade,147920,,Ankylosauria,unranked clade,38816,Albian,,113,100.5,50009
1193150,occ,,IF,154187,Caririchnium sp.,genus,68031,,Caririchnium,genus,68031,Albian,,113,100.5,50009
1193154,occ,,IF,154188,Caririchnium sp.,genus,68031,,Caririchnium,genus,68031,Albian,,113,100.5,50009
1193155,occ,,IF,154189,Caririchnium sp.,genus,68031,,Caririchnium,genus,68031,Albian,,113,100.5,50009
1193157,occ,,IF,154191,Caririchnium sp.,genus,68031,,Caririchnium,genus,68031,Albian,,113,100.5,50009
1193158,occ,,IF,154192,Caririchnium sp.,genus,68031,,Caririchnium,genus,68031,Albian,,113,100.5,50009
1193160,occ,,IF,154193,Caririchnium sp.,genus,68031,,Caririchnium,genus,68031,Albian,,113,100.5,50009
1193164,occ,,IF,154194,Caririchnium sp.,genus,68031,,Caririchnium,genus,68031,Albian,,113,100.5,50009
1193165,occ,,IF,154195,Caririchnium sp.,genus,68031,,Caririchnium,genus,68031,Albian,,113,100.5,50009
1193450,occ,32216,,154238,Gastonia burgei,species,63701,,Gastonia burgei,species,63701,Barremian,,129.4,125,50085
1196356,occ,,IF,154743,Deltapodus brodricki,species,81830,,Deltapodus brodricki,species,81830,Late Kimmeridgian,Early Tithonian,155.7,145,50329
1196363,occ,,,96815,Ankylosauria indet.,unranked clade,147920,,Ankylosauria,unranked clade,38816,Campanian,,83.6,72.1,35717
1197957,occ,,,38883,Stegosaurus sp.,genus,38814,,Stegosaurus,genus,38814,Kimmeridgian,,157.3,152.1,50456
1197966,occ,,,154924,Stegosaurus sp.,genus,38814,,Stegosaurus,genus,38814,Kimmeridgian,,157.3,152.1,50456
1197992,occ,,,154928,Ornithischia indet.,unranked clade,91973,,Ornithischia,unranked clade,38712,Late Maastrichtian,,70.6,66,50440
1198061,occ,,,28459,Iguanodontia indet.,unranked clade,104725,,Iguanodontia,unranked clade,52805,Late Campanian,Early Maastrichtian,83.5,66,25672
1198531,occ,,,127678,Protoceratops andrewsi,species,52824,,Protoceratops andrewsi,species,52824,Campanian,,83.6,72.1,50510
1198532,occ,,,127678,Protoceratops cf. andrewsi,species,52824,,Protoceratops andrewsi,species,52824,Campanian,,83.6,72.1,50510
1200016,occ,,,155218,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Middle Campanian,,83.5,70.6,50615
1200019,occ,35056,,155220,Platypelta ? coombsi,species,374255,,Platypelta coombsi,species,374255,Late Campanian,,83.5,70.6,66472
1200020,occ,35047,,155221,Anodontosaurus n. sp. inceptus,species,374253,,Anodontosaurus inceptus,species,374253,Late Campanian,,83.5,70.6,66472
1200021,occ,,,155222,Anodontosaurus lambei,species,63440,,Anodontosaurus lambei,species,63440,Campanian,Early Maastrichtian,83.6,66,46759
1200022,occ,35048,,155224,Anodontosaurus inceptus,species,374253,,Anodontosaurus inceptus,species,374253,Late Campanian,Early Maastrichtian,83.5,66,66472
1200023,occ,,,155226,Anodontosaurus lambei,species,63440,,Anodontosaurus lambei,species,63440,Late Campanian,Early Maastrichtian,83.5,66,46759
1200024,occ,33812,,155227,Anodontosaurus lambei,species,63440,,Anodontosaurus lambei,species,63440,Late Campanian,Early Maastrichtian,83.5,66,46759
1200025,occ,30442,,155228,n. gen. Stereocephalus n. sp. tutus,species,52912,recombined as,Euoplocephalus tutus,species,52912,Late Campanian,,83.5,70.6,25127
1200164,occ,35038,,52476,n. gen. Platypelta n. sp. coombsi,species,374255,,Platypelta coombsi,species,374255,Campanian,,83.6,72.1,66472
1200168,occ,,,52475,n. gen. Procheneosaurus praeceps,species,76810,subjective synonym of,Lambeosaurus lambei,species,56724,Late Campanian,,83.5,70.6,12319
1200170,occ,,,155258,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,,83.5,70.6,46759
1200172,occ,35046,,155027,Platypelta coombsi,species,374255,,Platypelta coombsi,species,374255,Middle Campanian,Late Campanian,83.5,70.6,66472
1200174,occ,35037,,58759,Platypelta coombsi,species,374255,,Platypelta coombsi,species,374255,Late Campanian,,83.5,70.6,66472
1200183,occ,,,155263,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Middle Campanian,Late Campanian,83.5,70.6,46759
1200184,occ,,,155264,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Middle Campanian,Late Campanian,83.5,70.6,46759
1200185,occ,,,155265,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Middle Campanian,Late Campanian,83.5,70.6,46759
1200186,occ,33814,,155266,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Middle Campanian,Late Campanian,83.5,70.6,62727
1200187,occ,35049,,155267,Platypelta coombsi,species,374255,,Platypelta coombsi,species,374255,Late Campanian,,83.5,70.6,66472
1202190,occ,,,13000,Centrosaurinae indet.,subfamily,53953,,Centrosaurinae,subfamily,53953,Campanian,Early Campanian,83.6,70.6,50790
1202692,occ,,,155619,Neoceratopsia indet.,infraorder,52774,,Neoceratopsia,infraorder,52774,Hauterivian,Barremian,132.9,125,50828
1203762,occ,,IF,60502,n. gen. Qiyunshanpus n. sp. xiaohutianensis,species,293935,nomen nudum,Qiyunshanpus,genus,293934,Campanian,Maastrichtian,83.6,66,50964
1204405,occ,,,155974,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Maastrichtian,,70.6,66,51041
1204611,occ,,,155994,n. gen. Taohelong n. sp. jinchengensis,species,294662,,Taohelong jinchengensis,species,294662,Early Cretaceous,,145,100.5,51075
1205119,occ,,,156124,Zalmoxes sp.,genus,66740,,Zalmoxes,genus,66740,Late Campanian,Early Maastrichtian,83.5,66,49557
1205124,occ,,,97813,Telmatosaurus sp.,genus,64068,,Telmatosaurus,genus,64068,Early Maastrichtian,,70.6,66,49557
1205129,occ,,,85496,Zalmoxes ? sp.,genus,66740,,Zalmoxes,genus,66740,Early Maastrichtian,,70.6,66,49557
1205131,occ,,,115001,Zalmoxes sp.,genus,66740,,Zalmoxes,genus,66740,Late Maastrichtian,,70.6,66,49557
1205133,occ,,,156125,Zalmoxes sp.,genus,66740,,Zalmoxes,genus,66740,Early Maastrichtian,,70.6,66,49557
1205137,occ,,IF,156126,Deltapodus n. sp. curriei,species,294822,,Deltapodus curriei,species,294822,Early Cretaceous,,145,100.5,51112
1205141,occ,33212,IF,156127,n. gen. Stegopodus n. sp. czerkasi,species,294825,,Stegopodus czerkasi,species,294825,Late Oxfordian,Kimmeridgian,161.2,152.1,51113
1205314,occ,,,156160,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Middle Cenomanian,,99.6,93.5,51129
1206512,occ,,,156486,n. gen. Ahshislepelta n. sp. minor,species,295548,,Ahshislepelta minor,species,295548,Late Campanian,,83.5,70.6,51267
1206791,occ,,,156536,Mercuriceratops gemini,species,295749,,Mercuriceratops gemini,species,295749,Late Campanian,,83.5,70.6,51303
1206792,occ,,,156538,n. gen. Mercuriceratops n. sp. gemini,species,295749,,Mercuriceratops gemini,species,295749,Late Campanian,,83.5,70.6,51303
1208345,occ,,,156799,Anchiceratops brachyops,species,38852,species not entered,Anchiceratops,genus,38852,Late Campanian,,83.5,70.6,12314
1209911,occ,31049,,68453,Ornithopoda indet.,unranked clade,38713,,Ornithopoda,unranked clade,38713,Berriasian,,145,139.8,29949
1209979,occ,,,157025,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Late Albian,,105.3,99.6,51467
1210224,occ,,,157097,n. gen. Zhanghenglong n. sp. yangchengensis,species,296575,,Zhanghenglong yangchengensis,species,296575,Santonian,,86.3,83.6,51516
1210697,occ,,,157188,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Maastrichtian,,70.6,66,51521
1210702,occ,,,157189,Edmontosaurus sp.,genus,38761,,Edmontosaurus,genus,38761,Late Maastrichtian,,70.6,66,51520
1210703,occ,,,157189,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Late Maastrichtian,,70.6,66,51520
1211007,occ,,,94252,Acanthopholis ? sp.,genus,38818,nomen dubium,Ankylosauria,unranked clade,38816,Late Albian,,105.3,99.6,9804
1211029,occ,,,157223,Acanthopholis n. sp. macrocercus,species,56562,,Acanthopholis macrocercus,species,56562,Early Cenomanian,,99.6,93.5,14179
1211055,occ,,,52256,n. gen. Polacanthoides sp.,genus,66562,nomen dubium,Ankylosauria,unranked clade,38816,Late Hauterivian,Early Aptian,136.4,122.46,26779
1211188,occ,,I,157240,cf. Anomoepus sp.,genus,67049,,Anomoepus,genus,67049,Norian,Rhaetian,228,201.3,51623
1211189,occ,,I,157240,cf. Moyenisauropus sp.,genus,52872,subjective synonym of,Anomoepus,genus,67049,Norian,Rhaetian,228,201.3,51623
1211231,occ,,IF,157246,Komlosaurus carbonis,species,263306,,Komlosaurus carbonis,species,263306,Middle Hettangian,Late Hettangian,201.3,196.5,51627
1211340,occ,30039,,96817,Iguanodon bernissartensis,species,58905,,Iguanodon bernissartensis,species,58905,Barremian,,129.4,125,51648
1211341,occ,,,64776,Polacanthus foxi,species,85984,"misspelling of, obsolete variant of",Polacanthus foxii,species,52785,Late Hauterivian,Early Barremian,136.4,125.45,51648
1211342,occ,,,157299,Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Barremian,,129.4,125,51648
1213308,occ,,IF,157713,Deltapodus sp.,genus,81829,,Deltapodus,genus,81829,Middle Berriasian,,145,140.2,51881
1213675,occ,,,157760,Stegosauria indet.,unranked clade,147919,,Stegosauria,unranked clade,38798,Kimmeridgian,,157.3,152.1,51886
1214509,occ,,,157885,Dacentrurus sp.,genus,38808,,Dacentrurus,genus,38808,Middle Tithonian,Early Berriasian,150.8,140.2,41921
1214510,occ,,,157886,aff. Dacentrurus sp.,genus,38808,,Dacentrurus,genus,38808,Middle Tithonian,Early Berriasian,150.8,140.2,41921
1215381,occ,,,114198,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Maastrichtian,,72.1,66,51935
1215902,occ,31623,I,158277,cf. Hadrosauropodus langstoni,species,81013,,Hadrosauropodus langstoni,species,81013,Late Maastrichtian,,70.6,66,56054
1215908,occ,32971,,158281,Rhabdodon cf. priscus,species,66745,,Rhabdodon priscus,species,96110,Late Campanian,,83.5,70.6,55386
1216614,occ,,,158767,Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Late Berriasian,Early Valanginian,145,136.4,62192
1217033,occ,,,159014,n. gen. Kulindadromeus n. sp. zabaikalicus,species,300573,,Kulindadromeus zabaikalicus,species,300573,Late Bathonian,Late Jurassic,167.7,145,52036
1220182,occ,,,159589,Euoplocephalus sp.,genus,38838,,Euoplocephalus,genus,38838,Campanian,Maastrichtian,83.6,66,52140
1220524,occ,,,159703,n. gen. Laquintasaura n. sp. venezuelae,species,302026,,Laquintasaura venezuelae,species,302026,Early Hettangian,,201.3,196.5,52146
1221314,occ,,IF,136774,n. gen. Struthopus n. sp. schaumburgensis,species,85820,,Struthopus schaumburgensis,species,85820,Late Berriasian,,145,140.2,52185
1222291,occ,,,160134,Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Late Hauterivian,,136.4,130,23494
1222292,occ,,,160135,n. gen. Chuanqilong n. sp. chaoyangensis,species,302921,,Chuanqilong chaoyangensis,species,302921,Aptian,,125,113,52265
1223296,occ,,,160382,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Barremian,,129.4,125,52296
1224325,occ,,F,79742,Oolithes n. sp. megadermus,species,68506,recombined as,Spheroolithus megadermus,species,68506,Campanian,,83.6,72.1,15565
1224513,occ,,,160667,cf. Delapparentia sp.,genus,251719,,Delapparentia,genus,251719,Late Hauterivian,Early Barremian,136.4,125.45,52418
1225191,occ,,,160833,Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Early Valanginian,,140.2,136.4,52457
1225192,occ,,,160834,cf. Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Early Valanginian,,140.2,136.4,52457
1225194,occ,,,160835,cf. Iguanodon sp.,genus,38749,,Iguanodon,genus,38749,Late Valanginian,,140.2,136.4,52457
1226498,occ,,,161171,Pachycephalosaurus wyomingensis,species,52835,,Pachycephalosaurus wyomingensis,species,64648,Late Maastrichtian,,70.6,66,52511
1227704,occ,,,52815,Stegosaurus sp.,genus,38814,,Stegosaurus,genus,38814,Kimmeridgian,Tithonian,157.3,145,52605
1229833,occ,,,161904,Trachodon mirabilis,species,63983,nomen dubium,Hadrosauridae,family,38755,Campanian,,83.6,72.1,52721
1229915,occ,,,61323,Trachodon sp.,genus,52925,nomen dubium,Hadrosauridae,family,38755,Albian,,113,100.5,52727
1229925,occ,,,161905,Ornithopoda indet.,unranked clade,147918,,Ornithopoda,unranked clade,38713,Late Albian,,105.3,99.6,52730
1231946,occ,,,162135,Ceratopsidae indet.,family,38851,,Ceratopsidae,family,38851,Late Campanian,Early Maastrichtian,83.5,66,52782
1231947,occ,,,162136,Pachycephalosauridae ? indet.,family,38783,,Pachycephalosauridae,family,38783,Late Campanian,Early Maastrichtian,83.5,66,52782
1231948,occ,,,162137,Edmontonia sp.,genus,63919,,Edmontonia,genus,63919,Late Campanian,Early Maastrichtian,83.5,66,52782
1231949,occ,,,162137,Prosaurolophus sp.,genus,38767,,Prosaurolophus,genus,38767,Late Campanian,Early Maastrichtian,83.5,66,52782
1231950,occ,,,162138,Brachylophosaurus sp.,genus,38757,,Brachylophosaurus,genus,38757,Late Campanian,Early Maastrichtian,83.5,66,52782
1231951,occ,,,162134,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,Early Maastrichtian,83.5,66,52782
1231986,occ,,,59378,Hypsilophodontidae ? indet.,family,38734,,Hypsilophodontidae,family,38734,Middle Campanian,,83.5,70.6,52782
1231991,occ,,,162171,Brachylophosaurus canadensis,species,65213,,Brachylophosaurus canadensis,species,65213,Late Campanian,,83.5,70.6,52782
1231992,occ,,,53049,Nodosauridae indet.,family,38817,,Nodosauridae,family,38817,Late Campanian,,83.5,70.6,52782
1237019,occ,,,162853,Ornithischia indet.,unranked clade,38712,,Ornithischia,unranked clade,38712,Early Albian,,112.03,109,53010
1237022,occ,,,162855,Triceratops sp.,genus,38862,,Triceratops,genus,38862,Late Maastrichtian,,70.6,66,53020
1237633,occ,32213,,46439,Camptosaurus cf. browni,species,64602,subjective synonym of,Camptosaurus dispar,species,52979,Kimmeridgian,,157.3,152.1,58571
1237635,occ,30553,,46439,Stegosaurus sp.,genus,38814,,Stegosaurus,genus,38814,Kimmeridgian,,157.3,152.1,53052
1237636,occ,,,46439,Acanthopholidae ? indet.,subfamily,53389,subjective synonym of,Nodosauridae,family,38817,Kimmeridgian,,157.3,152.1,53051
1237858,occ,,,64335,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,18556
1237859,occ,,,64336,Centrosaurus sp.,genus,38854,,Centrosaurus,genus,38854,Late Campanian,,83.5,70.6,18556
1237860,occ,,,163047,Centrosaurus sp.,genus,38854,,Centrosaurus,genus,38854,Late Campanian,,83.5,70.6,18556
1237861,occ,,,163048,Ankylosauridae indet.,family,38831,,Ankylosauridae,family,38831,Late Campanian,,83.5,70.6,52782
1237863,occ,,,46436,Hadrosauridae indet.,family,38755,,Hadrosauridae,family,38755,Late Campanian,,83.5,70.6,52782
1237866,occ,,,163050,Saurolophinae indet.,subfamily,53385,,Saurolophinae,subfamily,53385,Late Campanian,Early Maastrichtian,83.5,66,52782
1237867,occ,,,162141,Triceratops horridus,species,63759,,Triceratops horridus,species,63766,Late Campanian,,83.5,70.6,52782
1237909,occ,,I,46438,Anomoepus intermedius,species,67389,subjective synonym of,Anomoepus scambus,species,67417,Hettangian,,201.3,199.3,53064
1239078,occ,,,98972,Hadrosaurus ? sp.,genus,38762,,Hadrosaurus,genus,38762,Late Santonian,Early Campanian,85.8,70.6,53137
1239391,occ,,,46211,Ceratopsia indet.,unranked clade,38842,,Ceratopsia,unranked clade,38842,Maastrichtian,,72.1,66,53144
1239413,occ,,,163255,Protoceratops sp.,genus,38848,,Protoceratops,genus,38848,Late Campanian,,83.5,70.6,53146
