tree.ID,tree,null_DIC,slow_DIC,asym_DIC,null_post_mean,null_lower95_CI,null_upper95_CI,null_ess,null_pMCMC,slow_post_mean,slow_post_mean_2,slow_lower95_CI,slow_upper95_CI,slow_lower95_CI_2,slow_upper95_CI_2,slow_ess,slow_pMCMC,asym_post_mean_sqrt,asym_lower95_CI_sqrt,asym_upper95_CI_sqrt,asym_ess,asym_pMCMC
291,Cau.phy.nex,801.6878284,798.3408525,788.9629156,0.008165458,0.00373564,0.012389681,583.084435,0.002222222,0.051951187,-3.19E-04,0.04192333,0.060171569,-3.88E-04,-2.60E-04,450,0.002222222,0.20055943,0.165521715,0.238703772,517.8009471,0.002222222
292,Cau.phy.nex,804.7539456,803.6388047,794.2035834,0.007799072,0.00316289,0.011733839,540.6263064,0.002222222,0.050851978,-3.23E-04,0.041972373,0.06143745,-4.00E-04,-2.52E-04,450,0.002222222,0.19456948,0.156974593,0.231706947,450,0.002222222
293,Cau.phy.nex,802.6699272,801.6085507,790.9300038,0.008027379,0.0030192,0.012132544,440.2659292,0.002222222,0.05115266,-3.35E-04,0.041086493,0.062195868,-4.13E-04,-2.52E-04,377.949599,0.002222222,0.196811808,0.155749469,0.232417774,450,0.002222222
294,Cau.phy.nex,802.8123421,800.3360086,790.0335758,0.008248154,0.003825349,0.012253871,450,0.002222222,0.053030582,-3.29E-04,0.042880272,0.061368275,-3.94E-04,-2.58E-04,450,0.002222222,0.198738285,0.159385964,0.236027255,450,0.002222222
295,Cau.phy.nex,805.0034235,803.6270307,793.4487917,0.007856045,0.003471348,0.011807965,450,0.004444444,0.051738444,-3.20E-04,0.041214902,0.061933587,-3.86E-04,-2.51E-04,450,0.002222222,0.197990666,0.156514835,0.237390261,594.2978219,0.002222222
296,Cau.phy.nex,801.3398732,796.0289671,787.1629938,0.008758926,0.004693054,0.013342929,450,0.002222222,0.054410364,-3.31E-04,0.044688475,0.062694042,-3.92E-04,-2.64E-04,450,0.002222222,0.20737651,0.169344301,0.243197418,450,0.002222222
297,Cau.phy.nex,805.4329861,803.9617202,794.60851,0.007358331,0.003094731,0.012092389,450,0.004444444,0.048275674,-3.14E-04,0.036985276,0.059264683,-0.000390835,-2.22E-04,375.1670903,0.002222222,0.191289567,0.15158346,0.237335786,450,0.002222222
298,Cau.phy.nex,802.980908,801.7594847,791.2001383,0.00772789,0.003169372,0.011815035,450,0.002222222,0.050851002,-3.31E-04,0.041196861,0.061619134,-4.08E-04,-2.55E-04,450,0.002222222,0.189637153,0.151146418,0.229392223,356.0488618,0.002222222
299,Cau.phy.nex,803.8723903,801.374825,792.3123321,0.00808715,0.003911236,0.012571594,450,0.002222222,0.050511126,-3.12E-04,0.03995168,0.05865383,-3.73E-04,-2.48E-04,450,0.002222222,0.199240747,0.163464517,0.240384898,450,0.002222222
300,Cau.phy.nex,803.7565708,801.3862192,791.451672,0.007826827,0.004187553,0.012394194,450,0.002222222,0.0516045,-3.22E-04,0.041812681,0.060881729,-3.89E-04,-2.53E-04,450,0.002222222,0.195888558,0.15612236,0.23817448,269.7989044,0.002222222
301,Chiba.phy.nex,151.9854311,140.7615717,142.7798198,0.063227724,0.0360493,0.092413994,450,0.002222222,0.196315357,-0.005018843,0.145745985,0.243891843,-0.007266477,-0.00318948,450,0.002222222,0.404054473,0.291922793,0.476248033,450,0.002222222
302,Chiba.phy.nex,147.9461078,139.6329366,140.4270248,0.069015064,0.039648373,0.101942137,450,0.002222222,0.204226956,-0.0055892,0.136738547,0.268711942,-0.008566776,-0.002971735,342.7681173,0.002222222,0.39710846,0.283066606,0.491490302,450,0.002222222
303,Chiba.phy.nex,149.4666268,139.8217775,140.1530232,0.067799412,0.039181608,0.096976533,716.7735685,0.002222222,0.191029981,-0.00493822,0.12345577,0.239160844,-0.006929168,-0.002255845,527.5562816,0.002222222,0.40016614,0.294657996,0.477155909,450,0.002222222
304,Chiba.phy.nex,146.2005814,138.1307568,139.3937256,0.064680992,0.032093736,0.094464741,450,0.002222222,0.192507436,-0.005000759,0.139593689,0.253924207,-0.007741763,-0.002859744,450,0.002222222,0.380027973,0.250100062,0.460255246,398.1042354,0.002222222
305,Chiba.phy.nex,149.9138907,139.6706446,143.0115552,0.057180961,0.023062956,0.081502429,450,0.002222222,0.204198734,-0.005397113,0.155371175,0.268676671,-0.00783606,-0.00336764,450,0.002222222,0.371643609,0.265024604,0.470096777,594.7806035,0.002222222
306,Chiba.phy.nex,149.9068247,135.0825242,143.1149144,0.058034512,0.033363026,0.085658861,450,0.002222222,0.242951591,-0.007183184,0.190582656,0.297665813,-0.009695506,-0.004995364,523.0800491,0.002222222,0.370146869,0.267136969,0.463060713,544.1727024,0.002222222
307,Chiba.phy.nex,148.8402026,139.041249,139.9998007,0.063164522,0.03951295,0.088632713,450,0.002222222,0.190998919,-0.004841952,0.134340713,0.247786453,-0.007004161,-0.002457746,450,0.002222222,0.380421516,0.282593982,0.4590912,673.528733,0.002222222
308,Chiba.phy.nex,149.407341,140.1726479,139.3386293,0.066420607,0.039286156,0.088859921,515.0251793,0.002222222,0.175729777,-0.004071358,0.123507614,0.228548291,-0.006351888,-0.002315683,658.5524765,0.002222222,0.400076241,0.316499253,0.457589286,251.0241141,0.002222222
309,Chiba.phy.nex,149.8691921,141.2430963,140.8263208,0.072503885,0.037724814,0.100062266,450,0.002222222,0.20070343,-0.005425732,0.14142911,0.26490351,-0.008418689,-0.003001004,450,0.002222222,0.413051085,0.315435771,0.489914085,420.7547678,0.002222222
310,Chiba.phy.nex,152.1627406,139.8049576,143.7987386,0.066524287,0.03867817,0.094126615,450,0.002222222,0.22205344,-0.006301807,0.165752922,0.278578217,-0.008481022,-0.003475381,450,0.002222222,0.402157187,0.3155257,0.473971316,347.1294718,0.002222222
311,Chiba.phy.nex,145.2198197,137.161377,137.1868837,0.070916599,0.044622029,0.099714941,399.3110516,0.002222222,0.198138833,-0.005200351,0.114699214,0.250012393,-0.008357807,-0.002616219,450,0.002222222,0.40894499,0.315091715,0.500644707,450,0.002222222
312,Chiba.phy.nex,149.8143432,137.9919956,142.2746604,0.058897807,0.028059221,0.085285135,385.7122145,0.008888889,0.218325832,-0.006130822,0.167285068,0.280354195,-0.008392878,-0.003662009,450,0.002222222,0.382237721,0.279619864,0.466089119,450,0.002222222
313,Chiba.phy.nex,151.1651021,141.0887189,144.0801299,0.055302895,0.022431929,0.081134855,383.8276535,0.002222222,0.200703754,-0.005271014,0.145871641,0.250781233,-0.007116597,-0.003017683,450,0.002222222,0.379727759,0.28456608,0.475749239,450,0.002222222
314,Chiba.phy.nex,148.7658273,137.2998198,141.6855219,0.061131233,0.031359988,0.085825803,596.9677074,0.002222222,0.222830897,-0.006302246,0.165310205,0.280633728,-0.008975337,-0.003983223,450,0.002222222,0.374824948,0.269265135,0.468050635,450,0.002222222
315,Chiba.phy.nex,153.0132968,141.4621384,143.0787802,0.064678004,0.035125064,0.092099895,568.8943807,0.002222222,0.205261514,-0.005497582,0.153536646,0.255724938,-0.00780487,-0.003440497,450,0.002222222,0.42311442,0.328250405,0.494208145,375.6567906,0.002222222
316,Chiba.phy.nex,149.7113267,139.0113699,142.2199618,0.064045537,0.034386841,0.100658534,450,0.002222222,0.20959969,-0.005704914,0.152923806,0.262895176,-0.007961068,-0.003260599,546.5999805,0.002222222,0.406848533,0.298546932,0.495320168,775.2115653,0.002222222
317,Chiba.phy.nex,144.81616,135.7701108,137.439968,0.064519398,0.037977497,0.091034015,303.2607508,0.002222222,0.199845134,-0.005249838,0.138946141,0.260313796,-0.007360031,-0.002424303,450,0.002222222,0.380723975,0.268975576,0.458914,450,0.002222222
318,Chiba.phy.nex,152.6516614,142.1796391,143.6677347,0.072746548,0.036754772,0.106696492,450,0.002222222,0.223070535,-0.006559667,0.167971734,0.285128971,-0.009254993,-0.003760567,719.5340286,0.002222222,0.434308288,0.330159629,0.51561981,506.6188207,0.002222222
319,Chiba.phy.nex,144.1751585,136.7021371,135.7370758,0.07438704,0.05046885,0.09846234,450,0.002222222,0.178159695,-0.00427535,0.10831465,0.235518474,-0.006713048,-0.001366924,450,0.002222222,0.399014711,0.308555881,0.469287286,450,0.002222222
320,Chiba.phy.nex,146.3562666,137.1229871,137.8460218,0.070917299,0.044804121,0.099407405,450,0.002222222,0.202125735,-0.005334527,0.13948535,0.260963129,-0.007806823,-0.002897028,526.1061885,0.002222222,0.404396894,0.319745467,0.487139748,450,0.002222222
321,Chiba.phy.nex,152.2373232,141.3903434,141.6400135,0.076059119,0.042284469,0.109169322,450,0.004444444,0.210420625,-0.005635556,0.161423436,0.258714764,-0.007971593,-0.003201333,450,0.002222222,0.451383478,0.380295097,0.512157598,450,0.002222222
322,Chiba.phy.nex,149.1541025,138.1237365,140.9134032,0.064171971,0.030692099,0.091896122,450,0.004444444,0.214003522,-0.006012895,0.155844069,0.270535971,-0.008249498,-0.003220523,450,0.002222222,0.401950154,0.305877634,0.498682818,450,0.002222222
323,Chiba.phy.nex,149.8659159,139.4378305,141.1033419,0.064072595,0.031851873,0.090172817,450,0.002222222,0.197368845,-0.005084826,0.13702848,0.253907206,-0.007469308,-0.002926833,450,0.002222222,0.39945679,0.312779754,0.471664911,450,0.002222222
324,Chiba.phy.nex,148.0977671,138.8700386,138.4968779,0.078183964,0.036916708,0.108666139,287.1239695,0.002222222,0.216430554,-0.006135567,0.161348937,0.277941379,-0.009145213,-0.003341146,272.943778,0.002222222,0.443799909,0.338796782,0.526414672,450,0.002222222
325,Chiba.phy.nex,148.5421028,139.1290092,140.0748425,0.069068437,0.04204233,0.093923005,450,0.002222222,0.19308556,-0.004884568,0.139035409,0.242193177,-0.007277649,-0.002789455,376.0939603,0.002222222,0.404646888,0.324603394,0.485759777,450,0.002222222
326,Chiba.phy.nex,149.3840993,137.7572308,139.9549239,0.065975607,0.038753296,0.094531147,450,0.002222222,0.209229342,-0.005691875,0.144629115,0.258547351,-0.008028208,-0.003390084,477.52539,0.002222222,0.398653303,0.306240795,0.48223516,450,0.002222222
327,Chiba.phy.nex,149.740705,138.1143623,142.2456108,0.060457558,0.035477906,0.089853262,531.6969353,0.002222222,0.220914147,-0.006202284,0.157888105,0.283115941,-0.008889261,-0.00383076,450,0.002222222,0.380197031,0.279750478,0.466601514,450,0.002222222
328,Chiba.phy.nex,149.9894749,140.0587233,141.8227361,0.063381999,0.033536328,0.089755656,450,0.002222222,0.196145392,-0.005051571,0.137091362,0.234609843,-0.007061718,-0.003084963,450,0.002222222,0.396485941,0.30362898,0.473812486,450,0.002222222
329,Chiba.phy.nex,148.4052293,139.6497743,140.7455537,0.063851392,0.028979248,0.092179888,450,0.002222222,0.194167677,-0.005070327,0.133078713,0.240175174,-0.007388618,-0.003005001,516.5930508,0.002222222,0.409778924,0.310145048,0.49831449,450,0.002222222
330,Chiba.phy.nex,149.482381,137.9365626,139.91402,0.06704203,0.029055312,0.094238314,450,0.002222222,0.196447197,-0.004904153,0.148991245,0.237929127,-0.007008023,-0.003209454,348.6985425,0.002222222,0.420860468,0.321479296,0.495237432,352.4380104,0.002222222
331,Chiba.phy.nex,146.513338,136.6117745,139.330044,0.068540008,0.035406955,0.10022435,364.2156956,0.002222222,0.220455639,-0.00639299,0.161937,0.281115787,-0.009493084,-0.004086132,450,0.002222222,0.396612324,0.279116092,0.497624583,368.5097364,0.002222222
332,Chiba.phy.nex,150.1465703,140.466279,142.8538878,0.055786081,0.025846441,0.083445406,450,0.002222222,0.196710957,-0.005117581,0.13816987,0.249793114,-0.00700543,-0.002805041,443.8408941,0.002222222,0.368206461,0.262548217,0.460027872,450,0.002222222
333,Chiba.phy.nex,150.4061153,141.0706095,140.7865677,0.066875754,0.033588449,0.097316481,450,0.002222222,0.188716289,-0.004667864,0.135606933,0.23863439,-0.006650077,-0.002712923,379.9126336,0.002222222,0.42647702,0.332741658,0.485359308,526.6185126,0.002222222
334,Chiba.phy.nex,150.5140026,141.1715979,140.4195069,0.074069015,0.039946168,0.099282434,450,0.002222222,0.195310072,-0.005094338,0.137018114,0.251963207,-0.007692952,-0.002655487,450,0.002222222,0.419395069,0.323201222,0.492245999,514.0143616,0.002222222
335,Chiba.phy.nex,151.3371143,140.0567379,142.7819995,0.068144585,0.035706475,0.097659595,383.7958163,0.002222222,0.213660094,-0.005837217,0.163242562,0.268136335,-0.008570764,-0.003706424,505.6300121,0.002222222,0.416753331,0.312632681,0.492698198,450,0.002222222
336,Chiba.phy.nex,147.7061526,138.6050253,140.4471996,0.059451778,0.025980447,0.084692815,518.2768336,0.004444444,0.191445485,-0.004837427,0.136907725,0.248342727,-0.007175296,-0.002970749,450,0.002222222,0.386465129,0.274590296,0.481537681,450,0.002222222
337,Chiba.phy.nex,150.2669567,136.9927136,142.1409385,0.072427309,0.033038498,0.107057069,639.7416229,0.002222222,0.256360858,-0.008097774,0.20295509,0.310851248,-0.010826028,-0.005672024,384.6047649,0.002222222,0.444881043,0.334290766,0.546953173,450,0.002222222
338,Chiba.phy.nex,148.7975224,137.1991975,140.6865506,0.05876819,0.029480616,0.082739214,450,0.002222222,0.200899475,-0.005248304,0.142991715,0.250793144,-0.007207531,-0.002952549,449.7023731,0.002222222,0.371409739,0.274711468,0.463843509,521.0638911,0.002222222
339,Chiba.phy.nex,147.9300201,136.948215,138.5966172,0.066986323,0.038551179,0.094900263,450,0.002222222,0.190366809,-0.004645915,0.143497327,0.239806575,-0.006720027,-0.002408395,450,0.002222222,0.400253447,0.290083949,0.476157666,614.7060846,0.002222222
340,Chiba.phy.nex,150.397339,139.1009203,140.2672452,0.072793307,0.043370596,0.099676436,256.2340595,0.002222222,0.214658925,-0.005995397,0.15424102,0.274752826,-0.008948045,-0.003328304,555.3216054,0.002222222,0.417063141,0.338970579,0.495280162,373.4531281,0.002222222
341,Chiba.phy.nex,150.3213457,138.6617448,143.32488,0.067132812,0.035621006,0.094653247,450,0.004444444,0.232587148,-0.006955051,0.169691809,0.30037647,-0.009734112,-0.003850891,450,0.002222222,0.402957715,0.299385955,0.485859012,518.9304205,0.002222222
342,Chiba.phy.nex,150.4342019,137.9240799,141.355322,0.062869493,0.031281744,0.094134698,450,0.002222222,0.195961632,-0.004962431,0.137244352,0.243573388,-0.006943436,-0.002703606,381.744251,0.002222222,0.400061396,0.299856557,0.467617641,450,0.002222222
343,Chiba.phy.nex,149.326694,138.7576465,138.9815895,0.075903274,0.04805509,0.102638918,450,0.002222222,0.198723826,-0.005185459,0.138819444,0.255252905,-0.007763996,-0.002547869,450,0.002222222,0.41884991,0.316400891,0.485259826,279.0702039,0.002222222
344,Chiba.phy.nex,148.3202791,140.0912214,139.3216695,0.079494673,0.049086547,0.105537686,542.0888395,0.002222222,0.200449924,-0.00540819,0.142407512,0.25390436,-0.008364477,-0.00269449,450,0.002222222,0.429850126,0.340573478,0.496623099,450,0.002222222
345,Chiba.phy.nex,149.4066388,139.4167628,142.6807405,0.066101468,0.035635724,0.095062907,610.7023412,0.002222222,0.220726309,-0.00638346,0.161921051,0.280099509,-0.009259011,-0.004087758,450,0.002222222,0.394996623,0.299461098,0.489148882,450,0.002222222
346,Chiba.phy.nex,149.3778013,135.8770601,141.3412512,0.060514964,0.03047516,0.081275982,450,0.002222222,0.215489163,-0.005876441,0.16166412,0.275759926,-0.008202553,-0.00355343,450,0.002222222,0.37483116,0.2829674,0.452767535,458.4179328,0.002222222
347,Chiba.phy.nex,149.6159907,141.45593,140.2627337,0.075672348,0.041815008,0.099247938,450,0.002222222,0.190748875,-0.004853925,0.141753677,0.253939194,-0.007312362,-0.002257457,385.6694691,0.002222222,0.423011908,0.321671654,0.496907505,450,0.002222222
348,Chiba.phy.nex,149.1810516,139.4675312,140.4665838,0.070316915,0.03825795,0.100558752,383.5215331,0.004444444,0.207715855,-0.005756301,0.134455315,0.264227291,-0.00815176,-0.002062423,385.5068323,0.002222222,0.412618803,0.315608083,0.510931737,450,0.002222222
349,Chiba.phy.nex,145.5206758,137.2194527,137.1828203,0.069753204,0.040851518,0.098601944,450,0.002222222,0.192395951,-0.004947664,0.129005106,0.255324311,-0.007628879,-0.002295592,450,0.002222222,0.399223827,0.28296564,0.477580209,365.2299444,0.002222222
350,Chiba.phy.nex,145.3121355,136.5490861,138.0151229,0.073061048,0.042270609,0.107948722,450,0.002222222,0.219994377,-0.006328522,0.150842869,0.276094394,-0.008815871,-0.003043476,518.8038928,0.002222222,0.406325138,0.289434858,0.505618951,450,0.002222222
351,Chiba.phy.nex,148.0010122,138.0573815,139.7564581,0.062802732,0.033403544,0.093910241,450,0.002222222,0.193703562,-0.004855461,0.144130538,0.252145817,-0.006908477,-0.002593361,450,0.002222222,0.396365724,0.288959367,0.472250511,450,0.002222222
352,Chiba.phy.nex,143.8094703,136.6076708,134.8114897,0.069290961,0.04152631,0.095751811,450,0.002222222,0.16595624,-0.003629777,0.112359869,0.217069061,-0.005665978,-0.001572823,486.9773898,0.002222222,0.39976509,0.308598044,0.468690194,450,0.002222222
353,Chiba.phy.nex,148.4560985,138.8941418,138.5903101,0.073978401,0.05176756,0.101246937,359.133151,0.002222222,0.189136651,-0.004790262,0.123339727,0.245303919,-0.007130859,-0.001800856,382.6228228,0.002222222,0.409412836,0.319967102,0.470510457,450,0.002222222
354,Chiba.phy.nex,145.1681437,136.0706681,137.4707068,0.069760135,0.04115747,0.095166496,450,0.002222222,0.199016172,-0.005226349,0.139141152,0.26866573,-0.008258395,-0.00264718,450,0.002222222,0.399725748,0.309239735,0.482597626,450,0.002222222
355,Chiba.phy.nex,148.4015094,140.5869835,141.7303615,0.054748454,0.021254703,0.082510343,450,0.008888889,0.193019665,-0.005051538,0.145671926,0.258726657,-0.007461346,-0.003239809,450,0.002222222,0.372971928,0.258116077,0.468898106,450,0.002222222
356,Chiba.phy.nex,146.1707364,137.3270766,138.3963832,0.069046912,0.03504048,0.097301324,450,0.002222222,0.202118625,-0.005417476,0.140724328,0.256189228,-0.007693067,-0.002799173,450,0.002222222,0.403599542,0.302328749,0.488152429,450,0.002222222
357,Chiba.phy.nex,149.624986,137.7623421,141.9460195,0.060089564,0.030284065,0.092140258,323.7468805,0.002222222,0.209747539,-0.005602552,0.16360545,0.25649911,-0.007529798,-0.003743535,450,0.002222222,0.399647025,0.291358181,0.486269937,386.5758958,0.002222222
358,Chiba.phy.nex,151.5696464,137.7260247,141.8260468,0.069371129,0.038381738,0.098674192,485.4149252,0.002222222,0.228687175,-0.006706632,0.175244843,0.284016362,-0.009129447,-0.004118266,665.9381345,0.002222222,0.425138034,0.345629482,0.502451413,366.9583761,0.002222222
359,Chiba.phy.nex,147.9094736,137.2495652,140.5007295,0.064153367,0.03521807,0.090573215,440.16513,0.002222222,0.205626014,-0.005503329,0.14411192,0.253818758,-0.007926717,-0.003315272,450,0.002222222,0.386943053,0.290228482,0.47852833,347.844709,0.002222222
360,Chiba.phy.nex,149.4799499,139.8527675,142.7112269,0.060879164,0.028727832,0.096349165,450,0.004444444,0.229292143,-0.006723837,0.166673483,0.277078375,-0.009032354,-0.00432483,450,0.002222222,0.393312683,0.268070911,0.485156025,513.1658757,0.002222222
361,Chiba.phy.nex,152.047906,141.1103854,144.9295618,0.07020687,0.043249338,0.09886819,387.7179312,0.002222222,0.239402387,-0.007349325,0.18342481,0.306083172,-0.010582993,-0.004830289,450,0.002222222,0.41110759,0.312265129,0.494304188,450,0.002222222
362,Chiba.phy.nex,148.7442017,137.5975867,140.281708,0.068658674,0.039701472,0.096013266,450,0.002222222,0.209866717,-0.005700831,0.161127268,0.268295352,-0.008380926,-0.003611829,450,0.002222222,0.411092775,0.304026673,0.496847123,450,0.002222222
363,Chiba.phy.nex,149.3638704,136.7705795,141.581779,0.063654743,0.03815608,0.088354052,450,0.002222222,0.215412727,-0.005919664,0.147157187,0.26538311,-0.008364978,-0.003570275,450,0.002222222,0.377943539,0.2911048,0.456267215,450,0.002222222
364,Chiba.phy.nex,146.9398338,138.3103998,138.3754982,0.07397696,0.041209717,0.10142294,560.2191677,0.002222222,0.205996348,-0.005735171,0.136319002,0.26683282,-0.008951807,-0.003074995,450,0.002222222,0.406426677,0.311236989,0.494466335,450,0.002222222
365,Chiba.phy.nex,147.236806,138.1854382,136.668832,0.071618783,0.041062498,0.097353018,450,0.002222222,0.175363221,-0.004057991,0.117306241,0.221386889,-0.006100185,-0.001966435,450,0.002222222,0.410469991,0.300659818,0.477148333,450,0.002222222
366,Chiba.phy.nex,147.1655361,139.1219395,137.4667173,0.068091712,0.036812323,0.091927966,420.3592919,0.002222222,0.167486273,-0.003791167,0.110603634,0.227468909,-0.006018956,-0.00141278,450,0.002222222,0.399234765,0.309176124,0.468296807,381.4350176,0.002222222
367,Chiba.phy.nex,147.209102,138.3448333,140.305506,0.065279485,0.036944282,0.095377402,450,0.002222222,0.211641722,-0.005814912,0.159820449,0.268796914,-0.008151992,-0.003286251,450,0.002222222,0.386950831,0.275976894,0.479536522,450,0.002222222
368,Chiba.phy.nex,151.0066121,141.1244172,141.577368,0.065523833,0.032678655,0.092353823,407.655407,0.002222222,0.193936452,-0.005021171,0.127925897,0.253850236,-0.007496676,-0.002298251,450,0.002222222,0.400893605,0.312455957,0.48064123,450,0.002222222
369,Chiba.phy.nex,150.7869665,138.9956176,143.166873,0.063731611,0.029304492,0.094059294,450,0.002222222,0.233278054,-0.006813841,0.183898261,0.285755144,-0.009279481,-0.00462924,450,0.002222222,0.417293051,0.324429297,0.516215571,541.0304882,0.002222222
370,Chiba.phy.nex,148.6109916,136.9418603,139.2890879,0.065235531,0.034267504,0.095472192,450,0.002222222,0.201809765,-0.005260063,0.148626261,0.252262906,-0.007655152,-0.003180113,450,0.002222222,0.404179824,0.313408266,0.489091382,450,0.002222222
